,hamiltonian,hamiltonian_desired,h_dot,h_dot_desired,x1,x2,psi,x1_dot,x2_dot,x1_desired,x2_desired,p1,p2,p1_dot,p2_dot,p1_desired,p2_desired,control_constraint,x0,y0,xf,yf,cost,time,elapsed_time
428,-2.212649,-2.2259295,2.3318403,2.3262012,5.0950294,-0.6148947,-0.26763904,9.623175,-2.6516755,9.64398,-2.6445527,-0.45016903,0.12386861,-0.5885408,0.043225892,-0.5901684,0.043557767,0.004090667,-4.2610054,11.437855,8.628517,-1.378726,2.4563491,1.8632585,631.3265
429,-2.202333,-2.2156358,2.4065533,2.4028115,5.136929,-0.6264156,-0.26653755,9.625449,-2.6408968,9.646887,-2.6339283,-0.45275283,0.12405806,-0.59852374,0.043805487,-0.60012054,0.04373643,0.004255533,-4.2610054,11.437855,8.628517,-1.378726,2.492082,1.8676119,631.3265
430,-2.1916924,-2.2050061,2.4826941,2.480659,5.178838,-0.6378894,-0.26542968,9.627788,-2.630009,9.649799,-2.623239,-0.45538014,0.124249876,-0.6084369,0.044300918,-0.6100157,0.0438451,0.0044152737,-4.2610054,11.437855,8.628517,-1.378726,2.5285716,1.8719653,631.3265
431,-2.1807163,-2.1940346,2.5602477,2.559731,5.2207546,-0.6493143,-0.2643159,9.630193,-2.6190097,9.652715,-2.6124897,-0.4580503,0.124443665,-0.61827254,0.044709876,-0.61984533,0.043882392,0.004567504,-4.2610054,11.437855,8.628517,-1.378726,2.56582,1.8763187,631.3265
432,-2.169399,-2.1827164,2.6392164,2.640022,5.262686,-0.66069186,-0.26319575,9.6326685,-2.6078975,9.655635,-2.6016757,-0.46076322,0.12463904,-0.6280226,0.045030177,-0.6296014,0.043846603,0.004712701,-4.2610054,11.437855,8.628517,-1.378726,2.6038325,1.8806721,631.3265
433,-2.1577358,-2.171046,2.719567,2.7215085,5.304624,-0.6720203,-0.2620694,9.635216,-2.5966723,9.658559,-2.5907984,-0.46351826,0.124835595,-0.63767844,0.04525949,-0.6392742,0.043736085,0.0048496723,-4.2610054,11.437855,8.628517,-1.378726,2.6426063,1.8850254,631.3265
434,-2.145721,-2.1590183,2.8012886,2.804182,5.346575,-0.6832998,-0.26093653,9.637839,-2.585332,9.661488,-2.579855,-0.4663152,0.12503296,-0.6472326,0.04539559,-0.64885503,0.043549363,0.004978776,-4.2610054,11.437855,8.628517,-1.378726,2.682145,1.8893788,631.3265
435,-2.1333432,-2.146628,2.8843694,2.8880281,5.38854,-0.69453025,-0.25979728,9.640537,-2.5738745,9.66442,-2.5688462,-0.46915346,0.1252307,-0.6566756,0.045436494,-0.65833473,0.043284725,0.005098939,-4.2610054,11.437855,8.628517,-1.378726,2.7224512,1.8937322,631.3265
436,-2.1206038,-2.1338696,2.9687736,2.9730227,5.430515,-0.70571005,-0.2586516,9.643318,-2.5623012,9.667357,-2.5577724,-0.4720326,0.12542844,-0.66599905,0.04537993,-0.6677029,0.042940628,0.005209565,-4.2610054,11.437855,8.628517,-1.378726,2.7635214,1.8980857,631.3265
437,-2.1074927,-2.1207395,3.054485,3.0591483,5.4725037,-0.7168393,-0.25749934,9.646179,-2.5506094,9.670298,-2.5466313,-0.47495204,0.12562568,-0.6751937,0.045223948,-0.6769499,0.042515416,0.0053100586,-4.2610054,11.437855,8.628517,-1.378726,2.8053577,1.9024391,631.3265
438,-2.094008,-2.1072319,3.1414638,3.1463797,5.514502,-0.72791755,-0.2563402,9.649122,-2.5388002,9.6732435,-2.5354204,-0.47791123,0.12582205,-0.68425095,0.04496653,-0.68606514,0.0420074,0.005401492,-4.2610054,11.437855,8.628517,-1.378726,2.8479557,1.9067925,631.3265
439,-2.0801394,-2.0933423,3.2297034,3.2347019,5.556516,-0.73894453,-0.25517446,9.652153,-2.5268729,9.676193,-2.5241423,-0.48090947,0.12601706,-0.6931601,0.044605833,-0.6950389,0.041415047,0.0054816008,-4.2610054,11.437855,8.628517,-1.378726,2.8913186,1.9111459,631.3265
440,-2.0658839,-2.0790658,3.3191571,3.3240848,5.5985427,-0.7499186,-0.25400198,9.655269,-2.5148268,9.679146,-2.5127954,-0.48394608,0.12621024,-0.7019126,0.044139974,-0.70385987,0.040736854,0.0055499077,-4.2610054,11.437855,8.628517,-1.378726,2.9354413,1.9154993,631.3265
441,-2.0512385,-2.0643978,3.409793,3.4145033,5.6405816,-0.76083994,-0.2528227,9.658474,-2.5026612,9.682102,-2.5013793,-0.4870206,0.12640122,-0.710499,0.043567166,-0.7125176,0.039971106,0.0056061745,-4.2610054,11.437855,8.628517,-1.378726,2.980322,1.9198527,631.3265
442,-2.036194,-2.049334,3.5015848,3.5059347,5.6826367,-0.77170825,-0.25163656,9.661766,-2.490377,9.685062,-2.4898932,-0.49013203,0.12658942,-0.718908,0.04288578,-0.72100097,0.039116308,0.0056500435,-4.2610054,11.437855,8.628517,-1.378726,3.0259593,1.9242061,631.3265
443,-2.0207477,-2.0338702,3.594495,3.5983505,5.724708,-0.78252363,-0.25044346,9.66515,-2.4779737,9.688026,-2.478336,-0.4932798,0.12677445,-0.7271309,0.042094126,-0.7292989,0.038170762,0.0056809187,-4.2610054,11.437855,8.628517,-1.378726,3.07235,1.9285597,631.3265
444,-2.0048957,-2.018002,3.688479,3.6917117,5.7667913,-0.7932838,-0.24924329,9.66862,-2.4654524,9.690993,-2.466707,-0.49646282,0.12695579,-0.7351552,0.04119082,-0.7373991,0.037133157,0.005699396,-4.2610054,11.437855,8.628517,-1.378726,3.119485,1.932913,631.3265
445,-1.988632,-2.0017252,3.7835062,3.7859936,5.8088894,-0.8039893,-0.24803597,9.672185,-2.4528143,9.693965,-2.4550052,-0.49968028,0.12713292,-0.7429714,0.040174395,-0.7452906,0.036001943,0.005704403,-4.2610054,11.437855,8.628517,-1.378726,3.167363,1.9372663,631.3265
446,-1.9719536,-1.9850361,3.879534,3.8811634,5.851004,-0.8146404,-0.24682152,9.675839,-2.4400585,9.696939,-2.4432304,-0.5029315,0.12730542,-0.75056845,0.039043486,-0.7529615,0.03477544,0.005695343,-4.2610054,11.437855,8.628517,-1.378726,3.2159789,1.9416198,631.3265
447,-1.9548516,-1.9679308,3.976529,3.9771862,5.8931355,-0.8252343,-0.24560016,9.6795845,-2.4271867,9.699916,-2.4313853,-0.506215,0.12747271,-0.75793475,0.037796967,-0.7603997,0.033452787,0.005670786,-4.2610054,11.437855,8.628517,-1.378726,3.2653265,1.9459732,631.3265
448,-1.9373283,-1.9504057,4.07444,4.074024,5.9352818,-0.83577263,-0.24437138,9.683419,-2.4142005,9.702896,-2.4194643,-0.5095302,0.12763433,-0.76505893,0.03643368,-0.7675931,0.032032058,0.005632639,-4.2610054,11.437855,8.628517,-1.378726,3.3153968,1.9503266,631.3265
449,-1.9193764,-1.9324574,4.173226,4.1716437,5.977447,-0.8462542,-0.24313542,9.687343,-2.4010994,9.705879,-2.40747,-0.5128759,0.12778977,-0.7719293,0.034952544,-0.77452946,0.030512167,0.005578518,-4.2610054,11.437855,8.628517,-1.378726,3.3661857,1.95468,631.3265
450,-1.900991,-1.9140824,4.272847,4.270004,6.019629,-0.8566785,-0.24189198,9.691355,-2.387887,9.708865,-2.3953996,-0.51625085,0.12793848,-0.778534,0.03335278,-0.7811961,0.028891807,0.0055105686,-4.2610054,11.437855,8.628517,-1.378726,3.4176826,1.9590334,631.3265
451,-1.8821719,-1.8952776,4.373247,4.3690596,6.061826,-0.8670448,-0.24064139,9.695451,-2.3745644,9.711853,-2.3832557,-0.5196539,0.12807997,-0.78486073,0.031633593,-0.7875808,0.027169783,0.0054256916,-4.2610054,11.437855,8.628517,-1.378726,3.469878,1.9633868,631.3265
452,-1.8629138,-1.8760402,4.4743967,4.4687815,6.1040444,-0.8773531,-0.23938304,9.699634,-2.3611329,9.714844,-2.3710332,-0.52308416,0.12821373,-0.7908977,0.029794147,-0.79367113,0.025344912,0.0053266287,-4.2610054,11.437855,8.628517,-1.378726,3.5227664,1.9677403,631.3265
453,-1.8432126,-1.8563673,4.576236,4.569116,6.146281,-0.88760245,-0.23811734,9.703898,-2.3475952,9.717837,-2.358735,-0.5265398,0.12833923,-0.7966316,0.027834132,-0.79945374,0.023416124,0.00521183,-4.2610054,11.437855,8.628517,-1.378726,3.576334,1.9720937,631.3265
454,-1.8230696,-1.8362565,4.678716,4.6700215,6.1885347,-0.89779305,-0.23684412,9.708242,-2.333953,9.720833,-2.3463602,-0.5300199,0.1284559,-0.80205023,0.025752954,-0.80491614,0.021382213,0.005080819,-4.2610054,11.437855,8.628517,-1.378726,3.630569,1.976447,631.3265
455,-1.8024755,-1.8157052,4.7817955,4.7714534,6.2308087,-0.9079238,-0.23556322,9.712664,-2.320209,9.72383,-2.333907,-0.5335226,0.12856327,-0.80714035,0.023550501,-0.8100455,0.019242417,0.004935384,-4.2610054,11.437855,8.628517,-1.378726,3.6854625,1.9808004,631.3265
456,-1.7814336,-1.7947112,4.885421,4.873365,6.273102,-0.9179946,-0.2342745,9.717157,-2.3063672,9.7268305,-2.3213737,-0.53704697,0.12866078,-0.8118892,0.021226464,-0.81482905,0.016995762,0.004774928,-4.2610054,11.437855,8.628517,-1.378726,3.7410007,1.9851538,631.3265
457,-1.7599378,-1.7732728,4.989545,4.9757066,6.3154144,-0.928005,-0.23297828,9.721722,-2.292428,9.729832,-2.3087635,-0.540591,0.12874791,-0.8162832,0.018780893,-0.8192538,0.014641409,0.0045986176,-4.2610054,11.437855,8.628517,-1.378726,3.7971697,1.9895072,631.3265
458,-1.7379873,-1.751388,5.0941067,5.0784307,6.357748,-0.9379543,-0.23167416,9.72635,-2.2783968,9.732834,-2.296073,-0.54415345,0.12882411,-0.8203096,0.016213745,-0.82330674,0.012178696,0.0044076443,-4.2610054,11.437855,8.628517,-1.378726,3.8539574,1.9938606,631.3265
459,-1.7155836,-1.7290552,5.19906,5.1814857,6.400101,-0.9478425,-0.23036212,9.73104,-2.2642767,9.735838,-2.2833009,-0.54773295,0.1288889,-0.8239553,0.0135252,-0.8269752,0.009606866,0.004202366,-4.2610054,11.437855,8.628517,-1.378726,3.9113472,1.9982141,631.3265
460,-1.6927218,-1.7062732,5.30435,5.2848153,6.442473,-0.95766854,-0.22904232,9.735788,-2.2500706,9.738843,-2.2704496,-0.55132705,0.12894171,-0.82720613,0.010715919,-0.8302462,0.0069255214,0.0039829016,-4.2610054,11.437855,8.628517,-1.378726,3.9693213,2.0025675,631.3265
461,-1.6694016,-1.6830409,5.409914,5.3883715,6.484867,-0.9674331,-0.22771448,9.740584,-2.2357826,9.741849,-2.257516,-0.5549346,0.12898204,-0.8300493,0.0077860514,-0.8331065,0.0041338974,0.0037499666,-4.2610054,11.437855,8.628517,-1.378726,4.027867,2.0069208,631.3265
462,-1.6456175,-1.6593572,5.5157094,5.492102,6.527283,-0.9771347,-0.22637853,9.745426,-2.2214167,9.744856,-2.2444992,-0.5585535,0.12900934,-0.83247083,0.0047362987,-0.83554393,0.0012319409,0.0035045147,-4.2610054,11.437855,8.628517,-1.378726,4.0869675,2.0112743,631.3265
463,-1.621376,-1.6352218,5.6216655,5.5959454,6.569719,-0.98677456,-0.22503442,9.750306,-2.2069776,9.747864,-2.231399,-0.5621821,0.1290231,-0.83445805,0.0015673058,-0.83754563,-0.0017811651,0.0032469034,-4.2610054,11.437855,8.628517,-1.378726,4.1466007,2.0156276,631.3265
464,-1.5966697,-1.6106342,5.72773,5.699851,6.6121774,-0.9963509,-0.22368228,9.755217,-2.1924696,9.750873,-2.2182167,-0.5658183,0.12902279,-0.83599716,-0.0017197763,-0.83909905,-0.0049051126,0.0029771328,-4.2610054,11.437855,8.628517,-1.378726,4.206753,2.0199811,631.3265
465,-1.5715041,-1.5855943,5.833838,5.803758,6.654658,-1.0058639,-0.22232169,9.760155,-2.1778967,9.753881,-2.2049477,-0.5694603,0.12900795,-0.83707523,-0.005124374,-0.84019107,-0.008140197,0.0026980639,-4.2610054,11.437855,8.628517,-1.378726,4.2674,2.0243344,631.3265
466,-1.5458775,-1.5601021,5.9399314,5.9076056,6.6971564,-1.0153128,-0.22095305,9.765106,-2.163267,9.75689,-2.191596,-0.57310593,0.12897801,-0.8376792,-0.008645142,-0.84081113,-0.011486217,0.0024077892,-4.2610054,11.437855,8.628517,-1.378726,4.3285217,2.028688,631.3265
467,-1.5197873,-1.5341581,6.0459356,6.0113397,6.73968,-1.0246989,-0.21957582,9.770067,-2.148582,9.759899,-2.1781566,-0.576753,0.1289325,-0.83779645,-0.012280966,-0.8409452,-0.0149436295,0.0021098852,-4.2610054,11.437855,8.628517,-1.378726,4.3900995,2.0330412,631.3265
468,-1.4932351,-1.5077628,6.151799,6.1149015,6.782225,-1.0340205,-0.2181901,9.775028,-2.1338484,9.762908,-2.16463,-0.58039975,0.12887093,-0.83741415,-0.016030626,-0.8405825,-0.018511765,0.0018043518,-4.2610054,11.437855,8.628517,-1.378726,4.452112,2.0373948,631.3265
469,-1.4662247,-1.4809173,6.2574463,6.2182198,6.824788,-1.0432779,-0.21679592,9.779978,-2.1190739,9.765917,-2.1510167,-0.58404356,0.12879276,-0.8365198,-0.019892458,-0.8397117,-0.022190362,0.0014920235,-4.2610054,11.437855,8.628517,-1.378726,4.514531,2.0417483,631.3265
470,-1.438756,-1.4536226,6.3628025,6.321241,6.867374,-1.0524703,-0.21539307,9.78491,-2.1042616,9.768925,-2.1373143,-0.5876825,0.12869757,-0.8351021,-0.023865066,-0.8383204,-0.025978886,0.0011748075,-4.2610054,11.437855,8.628517,-1.378726,4.5773373,2.0461016,631.3265
471,-1.4108272,-1.4258802,6.4677944,6.4239035,6.909984,-1.0615993,-0.21398139,9.789811,-2.0894194,9.771933,-2.1235216,-0.5913139,0.12858483,-0.83314854,-0.027946796,-0.8363969,-0.029877381,0.0008544922,-4.2610054,11.437855,8.628517,-1.378726,4.640505,2.0504549,631.3265
472,-1.3824401,-1.3976917,6.572364,6.526142,6.9526143,-1.0706631,-0.21256095,9.794672,-2.0745533,9.774939,-2.1096392,-0.5949356,0.12845409,-0.830649,-0.032135807,-0.8339319,-0.033884667,0.000531435,-4.2610054,11.437855,8.628517,-1.378726,4.704011,2.0548084,631.3265
473,-1.3536029,-1.3690593,6.6764193,6.6278877,6.9952636,-1.0796617,-0.21113169,9.79948,-2.0596707,9.777944,-2.095666,-0.59854525,0.12830487,-0.82759166,-0.036430538,-0.830914,-0.037999935,0.00020682812,-4.2610054,11.437855,8.628517,-1.378726,4.767823,2.0591617,631.3265
474,-1.3243117,-1.3399851,6.7798924,6.729088,7.0379357,-1.0885962,-0.20969325,9.804225,-2.0447779,9.780949,-2.0815988,-0.60214055,0.12813674,-0.8239662,-0.04082909,-0.8273331,-0.042222828,-0.00011610985,-4.2610054,11.437855,8.628517,-1.378726,4.831923,2.0635152,631.3265
475,-1.2945714,-1.3104719,6.882694,6.8296695,7.080628,-1.0974658,-0.20824587,9.808895,-2.029882,9.783951,-2.0674398,-0.60571873,0.12794922,-0.819764,-0.045329228,-0.8231793,-0.046552032,-0.00043809414,-4.2610054,11.437855,8.628517,-1.378726,4.896278,2.0678687,631.3265
476,-1.2643876,-1.2805221,6.984742,6.929567,7.12334,-1.1062697,-0.20678926,9.813475,-2.0149906,9.786952,-2.0531864,-0.6092773,0.1277419,-0.8149745,-0.049929135,-0.818443,-0.050986174,-0.0007557869,-4.2610054,11.437855,8.628517,-1.378726,4.9608583,2.072222,631.3265
477,-1.2337584,-1.2501391,7.085954,7.028718,7.1660714,-1.1150092,-0.20532322,9.817952,-2.0001116,9.789951,-2.038836,-0.6128137,0.12751436,-0.80959046,-0.054626394,-0.8131156,-0.055524528,-0.0010672808,-4.2610054,11.437855,8.628517,-1.378726,5.0256386,2.0765755,631.3265
478,-1.202693,-1.2193261,7.18624,7.1270537,7.2088223,-1.1236844,-0.20384806,9.822315,-1.9852529,9.792949,-2.0243921,-0.6163254,0.12726614,-0.80360246,-0.059419267,-0.8071875,-0.06016582,-0.0013734102,-4.2610054,11.437855,8.628517,-1.378726,5.090586,2.0809288,631.3265
479,-1.1711888,-1.1880871,7.285514,7.224515,7.251593,-1.1322947,-0.20236304,9.826544,-1.9704221,9.795943,-2.0098472,-0.6198095,0.12699687,-0.7970045,-0.064305164,-0.8006512,-0.064908326,-0.0016682148,-4.2610054,11.437855,8.628517,-1.378726,5.1556745,2.0852823,631.3265
480,-1.1392603,-1.1564257,7.383677,7.3210273,7.2943816,-1.1408409,-0.20086852,9.830629,-1.9556278,9.798937,-1.9952046,-0.62326384,0.12670612,-0.78978914,-0.06928219,-0.79349864,-0.06975083,-0.0019536018,-4.2610054,11.437855,8.628517,-1.378726,5.2208676,2.0896356,631.3265
481,-1.106905,-1.1243464,7.480642,7.416527,7.3371854,-1.1493219,-0.1993644,9.83455,-1.9408796,9.801927,-1.9804635,-0.62668526,0.12639351,-0.7819513,-0.07434771,-0.78572375,-0.07469105,-0.0022273064,-4.2610054,11.437855,8.628517,-1.378726,5.286135,2.093989,631.3265
482,-1.0741286,-1.0918536,7.576306,7.510953,7.380008,-1.1577398,-0.19785023,9.838294,-1.9261849,9.804914,-1.9656194,-0.63007116,0.12605867,-0.77348584,-0.0794995,-0.7773184,-0.07972813,-0.002485633,-4.2610054,11.437855,8.628517,-1.378726,5.351448,2.0983424,631.3265
483,-1.0409403,-1.0589523,7.6705837,7.604235,7.4228463,-1.1660932,-0.19632614,9.841845,-1.9115527,9.8078985,-1.9506736,-0.6334188,0.12570122,-0.7643876,-0.084735684,-0.7682773,-0.08485949,-0.0027285814,-4.2610054,11.437855,8.628517,-1.378726,5.416769,2.1026957,631.3265
484,-1.0073447,-1.0256476,7.7633715,7.696309,7.4656997,-1.1743835,-0.19479162,9.845183,-1.8969933,9.810881,-1.9356209,-0.63672566,0.12532076,-0.75465375,-0.0900535,-0.75859493,-0.09008364,-0.0029524565,-4.2610054,11.437855,8.628517,-1.378726,5.4820685,2.1070492,631.3265
485,-0.97334623,-0.9919448,7.8545613,7.787108,7.5085673,-1.1826104,-0.19324717,9.84829,-1.8825153,9.813858,-1.9204663,-0.63998854,0.12491702,-0.74428266,-0.09545032,-0.74826604,-0.09539818,-0.0031584501,-4.2610054,11.437855,8.628517,-1.378726,5.5473094,2.1114028,631.3265
486,-0.9389591,-0.95784956,7.9440627,7.8765664,7.5514474,-1.1907744,-0.1916923,9.8511505,-1.8681297,9.816833,-1.9052047,-0.64320505,0.12448959,-0.733271,-0.10092452,-0.7372866,-0.10080104,-0.0033438206,-4.2610054,11.437855,8.628517,-1.378726,5.612456,2.115756,631.3265
487,-0.90418196,-0.923368,8.031778,7.9646225,7.5943384,-1.1988758,-0.19012666,9.853745,-1.853845,9.819803,-1.8898327,-0.64637214,0.12403818,-0.7216193,-0.10647311,-0.7256537,-0.106289886,-0.003504634,-4.2610054,11.437855,8.628517,-1.378726,5.6774764,2.1201096,631.3265
488,-0.86903,-0.88850623,8.117591,8.051208,7.63724,-1.2069154,-0.18855047,9.856052,-1.8396714,9.82277,-1.8743526,-0.649487,0.123562455,-0.7093271,-0.112094104,-0.7133635,-0.111862466,-0.0036420822,-4.2610054,11.437855,8.628517,-1.378726,5.742331,2.1244628,631.3265
489,-0.8335066,-0.85327095,8.201405,8.136264,7.6801524,-1.2148936,-0.18696344,9.858054,-1.8256209,9.825732,-1.8587612,-0.6525471,0.12306209,-0.69639546,-0.11778507,-0.7004136,-0.117516436,-0.003754139,-4.2610054,11.437855,8.628517,-1.378726,5.8069897,2.1288164,631.3265
490,-0.79762506,-0.8176688,8.283127,8.219726,7.723071,-1.2228106,-0.18536526,9.859728,-1.8117015,9.82869,-1.8430555,-0.6555495,0.12253682,-0.68282634,-0.123543866,-0.68680334,-0.12324892,-0.0038377047,-4.2610054,11.437855,8.628517,-1.378726,5.87141,2.1331697,631.3265
491,-0.76138973,-0.78170687,8.362649,8.301534,7.765999,-1.2306678,-0.18375582,9.861057,-1.7979243,9.831644,-1.8272343,-0.65849143,0.12198634,-0.6686218,-0.12936828,-0.6725305,-0.12905782,-0.0038918257,-4.2610054,11.437855,8.628517,-1.378726,5.9355607,2.1375232,631.3265
492,-0.7248173,-0.7453926,8.439876,8.381621,7.80893,-1.2384653,-0.18213513,9.862016,-1.7843014,9.834592,-1.811298,-0.6613703,0.121410325,-0.65378636,-0.13525599,-0.65759635,-0.13494006,-0.003917694,-4.2610054,11.437855,8.628517,-1.378726,5.9993997,2.1418765,631.3265
493,-0.68791056,-0.70873356,8.514709,8.459936,7.8518653,-1.2462035,-0.18050295,9.862586,-1.7708434,9.837535,-1.7952437,-0.664183,0.12080858,-0.6383248,-0.1412048,-0.6420009,-0.1408928,-0.003911853,-4.2610054,11.437855,8.628517,-1.378726,6.0628943,2.14623,631.3265
494,-0.6506839,-0.67173755,8.587053,8.536412,7.894801,-1.2538838,-0.17885906,9.86274,-1.7575606,9.840473,-1.7790694,-0.66692704,0.120180815,-0.622242,-0.14721261,-0.6257463,-0.14691342,-0.0038733482,-4.2610054,11.437855,8.628517,-1.378726,6.1260037,2.1505833,631.3265
495,-0.6131487,-0.6344127,8.656833,8.610998,7.937737,-1.261507,-0.177203,9.862463,-1.744465,9.843406,-1.7627707,-0.6695999,0.119526744,-0.60554385,-0.15327762,-0.6088347,-0.15299918,-0.003800869,-4.2610054,11.437855,8.628517,-1.378726,6.1886935,2.1549368,631.3265
496,-0.5753145,-0.5967675,8.723933,8.683634,7.9806714,-1.2690729,-0.17553514,9.861724,-1.7315677,9.846333,-1.7463508,-0.6721986,0.11884616,-0.5882387,-0.15939753,-0.5912681,-0.15914632,-0.0036957264,-4.2610054,11.437855,8.628517,-1.378726,6.250923,2.15929,631.3265
497,-0.5371933,-0.55881035,8.788288,8.754265,8.0236,-1.2765833,-0.17385489,9.860506,-1.7188808,9.849253,-1.729804,-0.6747205,0.11813884,-0.57033473,-0.16557005,-0.5730527,-0.16535254,-0.0035550594,-4.2610054,11.437855,8.628517,-1.378726,6.312657,2.1636436,631.3265
498,-0.49880075,-0.5205502,8.84981,8.82284,8.066524,-1.2840394,-0.17216223,9.85878,-1.7064157,9.852167,-1.7131302,-0.6771634,0.11740453,-0.55183935,-0.17179407,-0.55419046,-0.17161474,-0.0033800602,-4.2610054,11.437855,8.628517,-1.378726,6.3738556,2.167997,631.3265
499,-0.46014452,-0.4819961,8.908432,8.889305,8.109439,-1.2914411,-0.17045689,9.856523,-1.6941832,9.855074,-1.6963263,-0.67952454,0.116643,-0.53276247,-0.17806743,-0.5346884,-0.17792925,-0.0031698942,-4.2610054,11.437855,8.628517,-1.378726,6.434484,2.1723504,631.3265
500,-0.42123938,-0.44315735,8.964079,8.953611,8.152343,-1.2987907,-0.16873834,9.853711,-1.6821961,9.857974,-1.6793873,-0.68180144,0.11585404,-0.5131149,-0.18438822,-0.5145533,-0.18429372,-0.002922535,-4.2610054,11.437855,8.628517,-1.378726,6.494505,2.176704,631.3265
501,-0.38210058,-0.40404347,9.016687,9.015707,8.195232,-1.3060883,-0.16700703,9.85032,-1.6704669,9.8608675,-1.6623176,-0.6839913,0.11503746,-0.49290833,-0.19075482,-0.49379215,-0.19070409,-0.002641797,-4.2610054,11.437855,8.628517,-1.378726,6.553876,2.1810572,631.3265
502,-0.34274006,-0.36466414,9.066201,9.07555,8.238107,-1.3133355,-0.16526207,9.846318,-1.6590066,9.863752,-1.6451085,-0.68609226,0.1141931,-0.47215402,-0.19716547,-0.47241265,-0.19715762,-0.0023237467,-4.2610054,11.437855,8.628517,-1.378726,6.6125646,2.1854105,631.3265
503,-0.3031664,-0.3250293,9.112575,9.133093,8.280962,-1.3205333,-0.16350377,9.841687,-1.6478295,9.86663,-1.6277623,-0.6881015,0.113320746,-0.45086506,-0.20361857,-0.45042443,-0.20365089,-0.0019718409,-4.2610054,11.437855,8.628517,-1.378726,6.6705356,2.189764,631.3265
504,-0.2634015,-0.2851491,9.15577,9.188294,8.323794,-1.3276831,-0.1617316,9.836397,-1.636946,9.869499,-1.6102744,-0.690017,0.11242019,-0.42905352,-0.21011268,-0.42783767,-0.21018071,-0.0015858412,-4.2610054,11.437855,8.628517,-1.378726,6.727748,2.1941173,631.3265
505,-0.22345352,-0.24503373,9.195744,9.241114,8.366604,-1.3347865,-0.15994537,9.830425,-1.6263689,9.872359,-1.5926427,-0.6918365,0.11149128,-0.40673405,-0.21664634,-0.40466172,-0.21674411,-0.0011662245,-4.2610054,11.437855,8.628517,-1.378726,6.78417,2.1984708,631.3265
506,-0.18334198,-0.20469369,9.232479,9.2915125,8.409385,-1.3418441,-0.15814483,9.823741,-1.6161103,9.875212,-1.5748645,-0.6935577,0.11053383,-0.38391995,-0.22321807,-0.3809093,-0.2233371,-0.0007144213,-4.2610054,11.437855,8.628517,-1.378726,6.8397627,2.202824,631.3265
507,-0.14307404,-0.1641396,9.265954,9.339456,8.452137,-1.3488582,-0.15632969,9.816315,-1.6061826,9.878054,-1.5569371,-0.69517845,0.109547704,-0.3606268,-0.22982657,-0.35659125,-0.22995728,-0.0002310276,-4.2610054,11.437855,8.628517,-1.378726,6.894495,2.2071776,631.3265
508,-0.102666855,-0.123382196,9.2961855,9.384909,8.494853,-1.3558294,-0.15449974,9.808126,-1.5965995,9.880886,-1.5388582,-0.69669694,0.10853268,-0.3368688,-0.23647064,-0.33172336,-0.23660062,0.0002812147,-4.2610054,11.437855,8.628517,-1.378726,6.948333,2.2115312,631.3265
509,-0.062139988,-0.08243241,9.323145,9.427837,8.537532,-1.36276,-0.15265483,9.799144,-1.587372,9.883708,-1.5206263,-0.698111,0.10748872,-0.31266448,-0.24314858,-0.306318,-0.2432644,0.000821352,-4.2610054,11.437855,8.628517,-1.378726,7.001236,2.2158844,631.3265
510,-0.021496773,-0.0413013,9.346846,9.468218,8.580173,-1.369651,-0.1507945,9.789339,-1.5785133,9.88652,-1.5022367,-0.69941854,0.10641562,-0.2880278,-0.24985927,-0.28038853,-0.24994522,0.0013879538,-4.2610054,11.437855,8.628517,-1.378726,7.0531807,2.220238,631.3265
511,0.019237995,0.0,9.367357,9.506021,8.622766,-1.376504,-0.14891872,9.778686,-1.5700352,9.88932,-1.4836891,-0.7006181,0.10531318,-0.2629747,-0.2566021,-0.2539543,-0.25663966,0.00197649,-4.2610054,11.437855,8.628517,-1.378726,7.104127,2.2245913,631.3265
